,file_name,turn_name,start_time,end_time,text,emotion,audioSplitFilename
6633,Ses04M_script03_1,F011,63.82,66.9514,Don't laugh at me.  I'm serious.,anger,output6634.wav
6634,Ses04M_script03_1,M012,66.55,69.83,"You mustn't be serious, my dear.  That's just what they want.",neutral,output6635.wav
6635,Ses04M_script03_1,F012,69.42,70.74,Who's they?,disgust,output6636.wav
6636,Ses04M_script03_1,M013,70.26,84.45,All the futile moralists who try to make life unbearable.  Laugh at them.  Be flippant.  Laugh at everything.  All their sacred shibboleths.  Flippancy brings out the acid- acid in their damn sweetness and light.,anger,output6637.wav
6637,Ses04M_script03_1,F013,83.89,87.42,"If I laugh at everything, I must laugh at us, too.",neutral,output6638.wav
6638,Ses04M_script03_1,M014,86.92,90.86,Certainly you must.  We're figures of fun alright.,anger,output6639.wav
6639,Ses04M_script03_1,F014,90.285,95.44,"How long will it last, this ludicrous and overbearing love of ours?",excited,output6640.wav
6640,Ses04M_script03_1,M015,94.94,97.3231,Who knows.,disgust,output6641.wav
6641,Ses04M_script03_1,F015,96.94,100.1596,Shall we always want to bicker and fight?,excited,output6642.wav
6642,Ses04M_script03_1,M016,99.597,103.11,No.  That fire will fade along with our passion.,sad,output6643.wav
6643,Ses04M_script03_1,F016,102.74,105.44,"Oh, dear.  Should we like that.",sad,output6644.wav
6644,Ses04M_script03_1,M017,104.922,108.22,It all depends on how well we've played.,sad,output6645.wav
6645,Ses04M_script03_1,F017,107.49,111.34,"What happypens if one of us dies?  Does the one that's left, still laugh?",excited,output6646.wav
6646,Ses04M_script03_1,M018,110.87,113.52,"Yes.  Yes, with all his might.",excited,output6647.wav
6647,Ses04M_script03_1,F018,113,115.28,"Well that's serious enough, isn't it?",excited,output6648.wav
6648,Ses04M_script03_1,M019,114.81,122.22,"No, no, it isn't.  Death's very laughable; such a cunning little mystery, all done with mirrors.",disgust,output6649.wav
6649,Ses04M_script03_1,F019,121.58,124.42,"Darling, I believe you're talking nonsense.",disgust,output6650.wav
6650,Ses04M_script03_1,M020,123.46,139.1477,"So is everyone else in the long run.  Let's be superficial and pity the poor philosophers.  Let's blow trumpets and squeakers and- and enjoy the party as much as we can, like very small, quite idiotic little school children.",disgust,output6651.wav
6651,Ses04M_script03_1,M021,139.174,147.1219,"Let's savor the delight of the moment.  Come and kiss me, darling, before your body rots and worms pop in and out of your eye sockets.",excited,output6652.wav
6652,Ses04M_script03_1,F020,147.095,149.5837,"Elliot, worms don't pop.",disgust,output6653.wav
6653,Ses04M_script03_1,M022,148.834,163.63,"I don't mind what you do, see?  You can paint yourself bright green all over and dance naked in the Place Vendome and rush off madly with all the men in the world and I shan't say a word as long as you love me best.",neutral,output6654.wav
6654,Ses04M_script03_1,F021,162.909,171.5798,"Thank you, dear.  The same applies to you, excitedept that if I catch you so much as looking at another woman, I will kill you.",excited,output6655.wav
6655,Ses04M_script03_1,M023,170.777,173.97,Do you remember that awful scene we had in Venice?,excited,output6656.wav
6656,Ses04M_script03_1,F022,173.64,175.61,Which particular one?,excited,output6657.wav
6657,Ses04M_script03_1,M024,175.04,179.35,The one when you bought that little painted wooded snake and put it on my bed?,excited,output6658.wav
6658,Ses04M_script03_1,F023,178.7,183.8,"Oh, Charles; that was his name, Charles.  Oh, he did wriggle so beautifully.",excited,output6659.wav
6659,Ses04M_script03_1,M025,183.3,185.21,Horrible thing.  I hated it.,anger,output6660.wav
6660,Ses04M_script03_1,F024,184.54,190.15,I know you did.  You threw it out of the window into the Grand Canal.  I don't think I'll ever forgive you for that.,excited,output6661.wav
6661,Ses04M_script03_1,M026,189.56,191.54,How long did that row last?,frustration,output6662.wav
6662,Ses04M_script03_1,F025,191.06,193.6,It went on intermittently for days.,excited,output6663.wav
6663,Ses04M_script03_1,M027,193.1,198.21,The worst one was in Cannes when your curling irons burnt holes in my dressing gown.,frustration,output6664.wav
6664,Ses04M_script03_1,F026,197.53,201.52,"It burnt my comb, too, and all the towels in the bathroom.",excited,output6665.wav
6665,Ses04M_script03_1,M028,201.362,203.34,Line?,neutral,output6666.wav
6666,Ses04M_script03_1,M029,203.4,205.5,How -- that was a rouser wasn't it?,excited,output6667.wav
6667,Ses04M_script03_1,F027,204.99,207.75,That was the first time you ever hit me.,excited,output6668.wav
6668,Ses04M_script03_1,M030,207.1,209.23,I didn't hit you very hard.,excited,output6669.wav
6669,Ses04M_script03_1,F028,208.6,215.23,"The manager came in and found is rolling about on the floor, biting and scratching like panthers.  Oh, dear.",excited,output6670.wav
6670,Ses04M_script03_1,M031,214.7,219.05,"Ah, I shall never forget his face.",excited,output6671.wav
6671,Ses04M_script03_1,F029,218.31,222.65,"How ridiculous. How utterly, utterly ridiculous.",excited,output6672.wav
6672,Ses04M_script03_1,M032,222.07,225.37,Yes.  We were very much younger then.,excited,output6673.wav
6673,Ses04M_script03_1,F030,225.08,227.4261,And very much sillier.,excited,output6674.wav
6674,Ses04M_script03_1,M033,226.9,231.71,"As a matter of fact, the real cause of that row was Peter Burden.",neutral,output6675.wav
6675,Ses04M_script03_2,M000,9.31,12.2248,"That was a rouser, wasn't it?",excited,output6676.wav
6676,Ses04M_script03_2,F000,12.143,14.74,That was the first time you ever hit me.,anger,output6677.wav
6677,Ses04M_script03_2,M001,14.12,16.17,I didn't hit you very hard.,neutral,output6678.wav
6678,Ses04M_script03_2,F001,15.75,22.067,"The manager came in and found us rolling about on the floor, biting and scratching like panthers.  Oh, dear.",happy,output6679.wav
6679,Ses04M_script03_2,M002,21.6,24.44,I shall never forget his face.,anger,output6680.wav
6680,Ses04M_script03_2,F002,23.38,27.23,"How ridiculous.  How utterly, utterly ridiculous.",happy,output6681.wav
6681,Ses04M_script03_2,M003,26.46,28.11,We were very much younger then.,happy,output6682.wav
6682,Ses04M_script03_2,F003,27.65,29.89,And very much sillier.,happy,output6683.wav
6683,Ses04M_script03_2,M004,29.37,32.64,"As a matter of fact, the real cause of that row was Peter Burden.",frustration,output6684.wav
6684,Ses04M_script03_2,F004,32.21,34.18,You knew there was nothing in that.,frustration,output6685.wav
6685,Ses04M_script03_2,M005,33.82,36.97,I knew nothing of the sort.  You took presents from him.,frustration,output6686.wav
6686,Ses04M_script03_2,F005,36.47,39.2,Presents?  A trivial little brooch.,frustration,output6687.wav
6687,Ses04M_script03_2,M006,38.7,42.9,"I remember it well, bristling with diamonds in the worst possible taste.",frustration,output6688.wav
6688,Ses04M_script03_2,F006,42.26,46.67,Not at all.  It was very pretty.  I still have it and I wear it often.,excited,output6689.wav
6689,Ses04M_script03_2,M007,46.07,49.23,You went out of your way to torture me over Peter Burden.,frustration,output6690.wav
6690,Ses04M_script03_2,F007,48.47,52.4,I did not.  You made the whole thing up in your jealous imagination.,frustration,output6691.wav
6691,Ses04M_script03_2,M008,51.9,55.17,"You must admit that he was in love with you, wasn't he?",anger,output6692.wav
6692,Ses04M_script03_2,F008,54.74,58.56,"Just a little, perhappys, nothing serious.",happy,output6693.wav
6693,Ses04M_script03_2,M009,60.02,61.2951,Line?,neutral,output6694.wav
6694,Ses04M_script03_2,F009,61.01,62.04,Let him kiss you.,neutral,output6695.wav
6695,Ses04M_script03_2,M010,61.73,63.89,You let him kiss you.  You said you did.,anger,output6696.wav
6696,Ses04M_script03_2,F010,63.32,65.0737,What of it?,anger,output6697.wav
6697,Ses04M_script03_2,M011,64.389,66.47,What of it?,anger,output6698.wav
6698,Ses04M_script03_2,F011,65.99,70.18,It gave him a lot of pleasurprisede and it didn't hurt me.,anger,output6699.wav
6699,Ses04M_script03_2,M012,69.58,71.41,What about me?,anger,output6700.wav
6700,Ses04M_script03_2,F012,70.89,74.8193,"If you hadn't been so nosey, you never would have known a thing about it.",frustration,output6701.wav
6701,Ses04M_script03_2,M013,74.357,77.1,"That's a nice point of view, I must say.",anger,output6702.wav
6702,Ses04M_script03_2,F013,75.92,78.74,"Oh, dear.  I'm bored with this conversation.",frustration,output6703.wav
6703,Ses04M_script03_2,M014,77.75,80.5642,So am I; bored stiff.,anger,output6704.wav
6704,Ses04M_script03_2,M015,80.632,82.74,You want some brandy?,anger,output6705.wav
6705,Ses04M_script03_2,F014,82.03,83.9324,"No, thanks.",anger,output6706.wav
6706,Ses04M_script03_2,M016,83.487,86.19,"I'll have a little myself, I think.",frustration,output6707.wav
6707,Ses04M_script03_2,F015,85.69,90.08,I don't see why you want it.  You've already had two glasses.,frustration,output6708.wav
6708,Ses04M_script03_2,M017,89.84,93.89,"No particular reason.  Anyhow, they were very small ones.",frustration,output6709.wav
6709,Ses04M_script03_2,F016,93.46,98.23,It seems so silly to go on and on and on with such a thing.,frustration,output6710.wav
6710,Ses04M_script03_2,M018,97.66,104.6,You can hardly call three liquor glasses in a whole evening going on and on and on.,frustration,output6711.wav
6711,Ses04M_script03_2,F017,104.05,107.0655,It's become a habit with you.,anger,output6712.wav
6712,Ses04M_script03_2,M019,106.26,111.34,You needn't be so grand just because you don't happypen to want any at the moment.,frustration,output6713.wav
6713,Ses04M_script03_2,F018,110.55,112.43,"Oh, don't be so stupid.",frustration,output6714.wav
6714,Ses04M_script03_2,M020,112.02,113.62,"Really, Amanda",anger,output6715.wav
6715,Ses04M_script03_2,F019,112.86,114.4688,What?,anger,output6716.wav
6716,Ses04M_script03_2,M021,113.904,116.14,Nothing.,anger,output6717.wav
6717,Ses04M_script03_2,M022,117.81,120.42,"Going out somewhere, my dear?",anger,output6718.wav
6718,Ses04M_script03_2,F020,119.98,123.14,"No, just making myself fascinating for you",frustration,output6719.wav
6719,Ses04M_script03_2,M023,122.26,126.08,Oh.  That reply has broken my heart.,frustration,output6720.wav
6720,Ses04M_script03_2,F021,125.57,130.63,"The woman's job is to allure the man.  Watch me a minute, will you?",frustration,output6721.wav
6721,Ses04M_script03_2,M024,129.84,132.55,"As a matter of fact, that's perfectly true.",anger,output6722.wav
6722,Ses04M_script03_2,F022,131.57,133.22,"Oh, no, it isn't.",anger,output6723.wav
6723,Ses04M_script03_2,M025,132.59,133.93,"Yes, it is.",anger,output6724.wav
6724,Ses04M_script03_2,F023,133.34,135.67,"Oh, be quiet.",anger,output6725.wav
6725,Ses04M_script03_2,M026,136.439,138.02,Line?,neutral,output6726.wav
6726,Ses04M_script03_2,F024,139.78,141.2266,It's a pity you didn't- It's a pity you didn't have more brandy.,neutral,output6727.wav
6727,Ses04M_script03_2,M027,140.93,145.08,It's a pity you didn't have any more brandy.  It might have made you a little less disagreeable.,anger,output6728.wav
6728,Ses04M_script03_2,F025,144.56,148.48,It doesn't seem to have worked such wonders with you.,frustration,output6729.wav
6729,Ses04M_script03_2,M028,149.64,151.79,Line?,neutral,output6730.wav
6730,Ses04M_script03_2,M029,151.83,155.36,"Snap.  Oh, snap, snap, snap, like a little adder.",anger,output6731.wav
6731,Ses04M_script03_2,F026,154.87,157.44,"Adders don't snap, they sting.",anger,output6732.wav
6732,Ses04M_script03_2,M030,157.03,161.43,"They -- nonsense, they have a little bag of venom behind their fangers and they snap.",anger,output6733.wav
6733,Ses04M_script03_2,F027,160.72,162.2,They sting.,frustration,output6734.wav
6734,Ses04M_script03_2,M031,161.49,162.75,They snap.,anger,output6735.wav
6735,Ses04M_script03_2,F028,162.26,168.53,I don't care.  Do you understand?  I don't care.  I don't mind if they bark and roll about like hoops.,anger,output6736.wav
6736,Ses04M_script03_2,M032,168.55,171.55,Did you see much of Peter Burden after our divorce?,anger,output6737.wav
6737,Ses04M_script03_2,F029,171.25,173.849,"Yes, I did, quite a lot.",anger,output6738.wav
6738,Ses04M_script03_2,M033,173.44,176.83,"I suppose you let him kiss you a good deal more then, hmm?",anger,output6739.wav
6739,Ses04M_script03_2,F030,175.84,178.69,Mind your own business.,anger,output6740.wav
6740,Ses04M_script03_2,M034,180.04,184.2,You must have had a riotous time.,anger,output6741.wav
6741,Ses04M_script03_2,M035,186.05,191.63,"No restraint at all, very enjoyable.  You never had much anyhow.",anger,output6742.wav
6742,Ses04M_script03_2,F031,191.15,195.16,You're quite insufferable.  I expected it's because you're drunk.,anger,output6743.wav
6743,Ses04M_script03_2,M036,194.73,196.53,I'm not in the least drunk.,anger,output6744.wav
6744,Ses04M_script03_2,F032,196.01,197.95,You always had a weak head.,anger,output6745.wav
6745,Ses04M_script03_2,M037,197.36,207.1039,I think I mentioned once before that I've only had three minute liquor glasses of brandy this whole evening.  That's hardly enough to get a child of two drunk.,frustration,output6746.wav
6746,Ses04M_script03_2,F033,206.71,212.1477,"On the contrary, a child of two could get violently drunk on only one glass of brandy.",anger,output6747.wav
6747,Ses04M_script03_2,M038,211.566,217.03,Very interesting.  And how about a child of four and a child of six and a child of nine?,anger,output6748.wav
6748,Ses04M_script03_2,F034,216.7,218.66,"Oh, shut up.",anger,output6749.wav
6749,Ses04M_script03_2,M039,219.94,225.69,"We might get up a splendid little- a splendid little debate about this, you know, intemperate tots.",anger,output6750.wav
6750,Ses04M_script03_2,F035,224.92,228.29,"Not very funny, dear.  You'd better have some more brandy.",anger,output6751.wav
6751,Ses04M_script03_2,M040,227.36,229.96,Very good idea.  I will,anger,output6752.wav
6752,Ses04M_script03_2,M041,230.527,233.24,You better turn that off I think.,anger,output6753.wav
6753,Ses04M_script03_2,F036,232.75,235.0415,Why?,anger,output6754.wav
6754,Ses04M_script03_2,M042,234.391,238.46,It's late and the people upstairs will get annoyed.,anger,output6755.wav
6755,Ses04M_script03_2,F037,238.12,242.2,There aren't any people upstairs.  It's a photographer's studio.,anger,output6756.wav
6756,Ses04M_script03_2,M043,241.658,244.74,"There are people downstairs, I suppose",anger,output6757.wav
6757,Ses04M_script03_2,F038,243.9,246.62,They're away in Tunis.,anger,output6758.wav
6758,Ses04M_script03_2,M044,246.73,249.95,This is no time of year for Tunis.,anger,output6759.wav
6759,Ses04M_script03_2,F039,249.36,252.1562,"Turn it on again, please.",anger,output6760.wav
6760,Ses04M_script03_2,M045,251.711,253.74,I will do no such thing.,anger,output6761.wav
6761,Ses04M_script03_2,F040,253.27,257.25,"Very well, if you insist on being boorish and idiotic.",anger,output6762.wav
6762,Ses04M_script03_2,M046,256.91,259.11,Turn it off.  It's driving me mad.,anger,output6763.wav
6763,Ses04M_script03_2,F041,258.71,261.9019,Go away.  Go away.  I hate you.,anger,output6764.wav
6764,Ses04M_script03_2,M047,261.3,263.54,Turn it off.,anger,output6765.wav
6765,Ses04M_script03_2,F042,263.25,268.4503,You are far too temperamental.  Try to control yourself.,anger,output6766.wav
6766,Ses04M_script03_2,F043,269.12,270.9465,We swapped. Listen.,neutral,output6767.wav
6767,Ses04M_script03_2,M048,270.809,272.0237,Listen--,anger,output6768.wav
6768,Ses04M_script03_2,F044,271.835,276.57,"Listen, indeed.  I am sick and tired of listening to you, you damn sadistic bully.",anger,output6769.wav
6769,Ses04M_script03_2,M049,276.14,278.8,"You're a vile tempered, loosed living",anger,output6770.wav
6770,Ses04M_script03_2,F045,278.33,279.09,Stop.,anger,output6771.wav
6771,Ses04M_script03_2,M050,278.84,284.04,wicked little beast. And I- I hope I never see you again as long as live.,anger,output6772.wav
6772,Ses04M_script03_2,F046,279.12,284.3,Stop.  I hate you.  Do you hear me? You're conceited and overbearing and utterly impossible.,anger,output6773.wav
6773,Ses04M_script03_2,F047,284.33,288.18,"This is the end.  Do you understand, the end?  Finally and forever.",anger,output6774.wav
6774,Ses04M_script03_2,M051,287.38,289.16,You're not going like this.,anger,output6775.wav
6775,Ses04M_script03_2,F048,288.38,289.75,"Oh, yes, I am.",anger,output6776.wav
6776,Ses04M_script03_2,M052,289.27,290.35,"No, you're not.",anger,output6777.wav
6777,Ses04M_script03_2,F049,289.77,295.21,"Let go of me.  You're a cruel fiend and I hate and loath you.  Thank God, I discovered in time what you're really like.",anger,output6778.wav
6778,Ses04M_script03_2,M053,291.15,293.05,Shut up. Shut up.,anger,output6779.wav
6779,Ses04M_script03_2,M054,293.08,295.43,"You're a mean, evil minded",anger,output6780.wav
6780,Ses04M_script03_2,F050,295.22,296.72,Marry you again? Huh.,anger,output6781.wav
6781,Ses04M_script03_2,M055,295.669,300.36,little vampire And I hope to God I never set eyes on you as long as I live.,anger,output6782.wav
6782,Ses04M_script03_2,F051,296.73,300.79,"Never, never, never.  I'd rather die in torment. Beast brute.",anger,output6783.wav
6783,Ses04M_script03_2,M056,300.39,302.31,Whore.,anger,output6784.wav
6784,Ses04M_script03_2,F052,300.82,302.35,Swine.,anger,output6785.wav
6785,Ses05F_impro01,F000,3.6132,6.17,"Hi, I need an ID.",neutral,output6786.wav
6786,Ses05F_impro01,M000,5.78,14.78,"ahh Yeah, this is the wrong line.  I'm sorry.  You need to go back over to line two B.  That's where you should have started from.",neutral,output6787.wav
6787,Ses05F_impro01,FXX0,13.0388,13.8112,No.,neutral,output6788.wav
6788,Ses05F_impro01,F001,14.15,19.49,"Okay, I'm sorry, but I just stood in this line for an hour.  can I Is there any way I can-",frustration,output6789.wav
6789,Ses05F_impro01,M001,17.64,24.16,"I mean, there's really nothing I can do for you in this line.  This is not the line for new I.D.  This is the line for registration.",neutral,output6790.wav
6790,Ses05F_impro01,F002,22.85,26.9,"No, they told me-I'm sorry, but they told me to be in this line.",frustration,output6791.wav
6791,Ses05F_impro01,M002,26.65,31.48,"Yeah, I understand that ma'am.  I don't know what they said to you, but you need to be in a different line.",frustration,output6792.wav
6792,Ses05F_impro01,F003,29.98,34.46,"What, I mean what... what's the difference?  What do I need to do there that I can't do here?",frustration,output6793.wav
6793,Ses05F_impro01,M003,34.11,40.88,"Well, I have no camera here.  I can't help you at all here, ma'am.  I have forms for something completely different.  You need to go to a different place.",neutral,output6794.wav
6794,Ses05F_impro01,F004,39.48,42.18,Can you just-can I just get the right-,frustration,output6795.wav
6795,Ses05F_impro01,M004,41.11,44.39,"Simply step to line two A, ma'am, I'm sorry.",frustration,output6796.wav
6796,Ses05F_impro01,F005,42.84,45.78,Would you be able to put me at the front of that line?,frustration,output6797.wav
6797,Ses05F_impro01,M005,44.42,48.16,There is a large line of people behind you waiting to be--,frustration,output6798.wav
6798,Ses05F_impro01,F006,46.82,53.74,I know.  I've been in line with these people.  I understand.  I understand what it's like.  Could you please like call over and-,frustration,output6799.wav
6799,Ses05F_impro01,M006,52.11,59.09,"I don't want to be rude here, ma'am, but line two B is where you need to be.  This is the line for registration.",frustration,output6800.wav
6800,Ses05F_impro01,F007,58.28,65.33,"I hear that.  I hear that.  Thank you, but I've waited in line for so long, and I don't want to have to be here all day.",frustration,output6801.wav
6801,Ses05F_impro01,M007,67.69,69.34,I don't have those-,frustration,output6802.wav
6802,Ses05F_impro01,F008,65.34,69.58,"So could I maybe get the form from you, fill it out here- and maybe you could-",neutral,output6803.wav
6803,Ses05F_impro01,M008,69.37,74.36,"I don't have those forms, ma'am.  I can't help you.  That's why you need to go to line two A.",frustration,output6804.wav
6804,Ses05F_impro01,F009,74.06,76.68,And how long is that going to take?,frustration,output6805.wav
6805,Ses05F_impro01,M009,76.16,87.3,"Ma'am, obviously I have no idea how long it's taking.  There seems to be a bit of a line there.  It looks like thirty forty people.  It could take four to five hours.  I'm sorry.",frustration,output6806.wav
6806,Ses05F_impro01,F010,86.89,88.5,I don't-,frustration,output6807.wav
6807,Ses05F_impro01,M010,87.6,89.6,"There's nothing I can do for you, ma'am.",frustration,output6808.wav
6808,Ses05F_impro01,F011,88.52,91.5428,"I don't have time for this today, and-",frustration,output6809.wav
6809,Ses05F_impro01,M011,91.31,99.88,"But, obviously I don't have time for you to stand here and waste my time in this line.  There are other people who need service behind you who are waiting for the right things.",frustration,output6810.wav
6810,Ses05F_impro01,F012,96.25,101.6,"Is there anything you can do?  Please, have some compassion.  Is there something you can do?",frustration,output6811.wav
6811,Ses05F_impro01,M012,100.52,110.6,"I am a very compassionate person, and I'm offended that you imply that I'm not.  Of course, I'm compassionate.  Look, I work in the D.M.V..  What do you think I am?  Go wait in line two A.",frustration,output6812.wav
6812,Ses05F_impro01,M013,111.08,118.47,Don't ask me to have somebody else come over here and move you myself.  I can't come back over there.  I'll get security if you need me to.,frustration,output6813.wav
6813,Ses05F_impro01,F013,117.86,128.73,"Please, I don't think that's necessary.  I'm just asking, maybe you could call over and say that somebody miss informed her because I didn't pick to stand in this line.  I asked them where to stand, and they told me here.",frustration,output6814.wav
6814,Ses05F_impro01,M014,127.97,131.11,"what, no, I'm surprisede they did not tell you here.",frustration,output6815.wav
6815,Ses05F_impro01,F014,130.3,134.77,"No, they did.  The lady over there told me to stand in this line and I've been here for an hour.",frustration,output6816.wav
6816,Ses05F_impro01,M015,132.11,135.5,"what The lady, what? the janitor?",frustration,output6817.wav
6817,Ses05F_impro01,F015,135.38,136.73,No.,frustration,output6818.wav
6818,Ses05F_impro01,M016,135.54,140,"You asked the janitor what line to stand in?  Obviously, that's not going to be the right thing.",frustration,output6819.wav
6819,Ses05F_impro01,F016,136.76,140.55,"No, I'm not, I'm sorry.I'm not stupid.",frustration,output6820.wav
6820,Ses05F_impro01,M017,140.15,145.88,"I'm not saying that you're stupid, ma'am.  I think you just said that you were stupid.",frustration,output6821.wav
6821,Ses05F_impro01,F017,144.68,150.7,Isn't there anything you can do?  Just call over and ask them if I can go to the front of the line in the other line.,anger,output6822.wav
6822,Ses05F_impro01,M018,149.42,151.69,"It doesn't work that way here, ma'am.",frustration,output6823.wav
6823,Ses05F_impro01,F018,150.95,152.51,Why not?,anger,output6824.wav
6824,Ses05F_impro01,M019,151.7151,157.73,There is a strict system here.  You need to wait in the right line for the right thing.  This is the line for registration.,frustration,output6825.wav
6825,Ses05F_impro01,F019,154.96,159.55,"excitedept they're going tell, are you going to tell me the right line to stand in this time at least?",frustration,output6826.wav
6826,Ses05F_impro01,M020,158.43,161.22,I told you it was line two A.,frustration,output6827.wav
6827,Ses05F_impro01,F020,160.01,164.82,"Right, well, last time they told me, it was this line, and obviously, it's not true.",anger,output6828.wav
6828,Ses05F_impro01,M021,163.35,167.67,I don't know who told you that but they were wrong.  I'm sorry.,frustration,output6829.wav
6829,Ses05F_impro01,F021,167.25,169.38,Do you have a manager I could speak with?,frustration,output6830.wav
6830,Ses05F_impro01,M022,168.59,170.81,I am the manager.,anger,output6831.wav
6831,Ses05F_impro01,F022,171.71,174.13,Are you being straight with me?,frustration,output6832.wav
6832,Ses05F_impro01,M023,173.52,179.84,"I'm being very straight with you, ma'am.  There is nothing I can do for you.  You need to stand in line two A.",frustration,output6833.wav
6833,Ses05F_impro01,F023,179.52,181.6059,Fine.,frustration,output6834.wav
6834,Ses05F_impro01,M024,181.24,184.62,Thank you very much.  You have a wonderful day.,neutral,output6835.wav
6835,Ses05F_impro02,F000,5.17,7.6605,"baby, I need you to sit down.",frustration,output6836.wav
6836,Ses05F_impro02,M000,7.6018,10.43,What is it?,neutral,output6837.wav
6837,Ses05F_impro02,F001,12.3,14.48,um.,sad,output6838.wav
6838,Ses05F_impro02,M001,15.54,18.22,You can say it.,sad,output6839.wav
6839,Ses05F_impro02,F002,19,24.66,I'm sorry.  It's just a lot ahh to explain. ahh I got a call--,sad,output6840.wav
6840,Ses05F_impro02,M002,23.28,24.81,Are you all right?,sad,output6841.wav
6841,Ses05F_impro02,F003,24.7,28.46,"Yeah, um everything's fine so far. um",sad,output6842.wav
6842,Ses05F_impro02,F004,28.8,31.1014,"I got a call today,",sad,output6843.wav
6843,Ses05F_impro02,FXX0,31.6581,32.7521,And um--,sad,output6844.wav
6844,Ses05F_impro02,M003,31.56,33.26,okay.,neutral,output6845.wav
6845,Ses05F_impro02,F005,33.64,37.13,I'm going to need to go overseas for a while.,sad,output6846.wav
6846,Ses05F_impro02,M004,38.49,40.68,You got called up.,anger,output6847.wav
6847,Ses05F_impro02,F006,40.92,42.29,Iraq.,fear,output6848.wav
6848,Ses05F_impro02,M005,41.89,44.97,I thought you said this wasn't going to happypen for at least a year.,anger,output6849.wav
6849,Ses05F_impro02,F007,44.49,47.65,"I'm sorry.  I thought so. ""sigh""",sad,output6850.wav
6850,Ses05F_impro02,M006,50.1,52.32,What am I going to do?,frustration,output6851.wav
6851,Ses05F_impro02,F008,51.74,54.42,"I don't know ""sigh"".",sad,output6852.wav
6852,Ses05F_impro02,M007,54.18,59.57,I can't do this by myself. I I don't know how to do this.  You know how to do this.,frustration,output6853.wav
6853,Ses05F_impro02,M008,60.35,61.9,The kids-,frustration,output6854.wav
6854,Ses05F_impro02,F009,61.57,65.73,I know.  I know.,sad,output6855.wav
6855,Ses05F_impro02,M009,65.14,69.66,Nobody's even here.  Your parents live on the other side of the country.,neutral,output6856.wav
6856,Ses05F_impro02,F010,68.83,79.79,"I know.  Well, we'll have to figure all that out.  I mean, I think the Army's going to provide childcare and help us out with that. um.",sad,output6857.wav
6857,Ses05F_impro02,M010,80.46,83.44,Where do you have to go?  Where are you going?,anger,output6858.wav
6858,Ses05F_impro02,F011,83.05,85.3,Iraq.,sad,output6859.wav
6859,Ses05F_impro02,M011,85.67,90.17,What are you going to do there?  Is it going to be dangererous?  What are you-?,anger,output6860.wav
6860,Ses05F_impro02,F012,88.33,93.3,I think infantry.  I'm not surprisede.,sad,output6861.wav
6861,Ses05F_impro02,M012,94.97,97.46,It's--,neutral,output6862.wav
6862,Ses05F_impro02,M013,99.33,103.4,Can we do something else?  Can you tell them that you just had two kids?,frustration,output6863.wav
6863,Ses05F_impro02,F013,97.74,103.85,"It's going to be at least six months, probably a year. I tried.",frustration,output6864.wav
6864,Ses05F_impro02,M014,103.9163,108.13,I don't understand why they would just do something like this?,anger,output6865.wav
6865,Ses05F_impro02,F014,106.68,109.98,"I know, I know.  It's really, really messed up.",frustration,output6866.wav
6866,Ses05F_impro02,M015,109.4,116.86,It doesn't make any sense.  It's stupid.  I told you you shouldn't go in the Army.,anger,output6867.wav
6867,Ses05F_impro02,F015,117.36,121.02,"Believe me, if I had a choice, I wouldn't have chosen this.",frustration,output6868.wav
6868,Ses05F_impro02,M016,120.58,125.54,I don't know I don't know what I'm going to do.  I don't know how to-,frustration,output6869.wav
6869,Ses05F_impro02,F016,125.21,130.26,"You don't know how to what?  You'll be fine. I mean, you're a great parent. I know.",frustration,output6870.wav
6870,Ses05F_impro02,M017,127.37,131.84,"They're six months old. Six months old, they're tiny.",anger,output6871.wav
6871,Ses05F_impro02,M018,131.93,136.21,I can't do this.  I've never done this before.  I don't know anything about this.,anger,output6872.wav
6872,Ses05F_impro02,F017,133.58,138.14,"Well, maybe you should move in with my mom and she can help.",frustration,output6873.wav
6873,Ses05F_impro02,M019,137.69,141.91,"Your Your mom, you want me to move in with your mom?",surprised,output6874.wav
6874,Ses05F_impro02,F018,140.62,144.2,"I don't know, I'm just--I'm trying to think of something.",frustration,output6875.wav
6875,Ses05F_impro02,M020,142.8,146.95,She doesn't even like me.  She's never liked me. No.,sad,output6876.wav
6876,Ses05F_impro02,F019,145.0128,148.8,"She likes you. Of course, she likes you.",sad,output6877.wav
6877,Ses05F_impro02,M021,147.83,150.66,She likes you.  She likes the kids.,sad,output6878.wav
6878,Ses05F_impro02,M022,151.67,156.68,"I no I can't- ""sigh""",sad,output6879.wav
6879,Ses05F_impro02,F020,156.43,158.23,You can't what?,frustration,output6880.wav
6880,Ses05F_impro02,M023,159.17,166.01,I can't let you go.  I can't let you go.  I'll call them.  I'll say something.  I'll do anything.  I'll tell them something different.,sad,output6881.wav
6881,Ses05F_impro02,F021,164.25,167.39,I don't think there's anything we can do.,sad,output6882.wav
6882,Ses05F_impro02,M024,166.05,169.52,I'll tell them I'm sick and that you can't leave something.,sad,output6883.wav
6883,Ses05F_impro02,F022,169.17,182.02,"Well, we can try it.  Baby, don't beg me.  I mean, if there were anything that I could do, I would do it.  Believe me.  This is not what I want.",sad,output6884.wav
6884,Ses05F_impro02,M025,181.75,183.73,It's not fear.,sad,output6885.wav
