file_name,start_time,end_time,turn_name,text,emotion
Ses02F_impro03,M022,207.5653,211.0588,"Oh, I approve. I-[LAUGHTER]-I more than approve.",happy
Ses02F_impro03,M023,211.0776,220.74,"I mean, I'm surpriseprised he didn't, ya know--go get a plane to fly over and shine--But candles on the beach, that's okay too I guess--   F: Oh, ya I know.  He's so extravagant--",happy
Ses02F_impro03,F026,220.38,222.24,"Yeah, it's pretty good.",happy
Ses02F_impro03,M024,221.52,225.77,"Well--can--I mean, let me know--I want- I want invitations and--",excited
Ses02F_impro03,F027,225.0487,228.4874,"Of course, of course--you'll be able to be a part of it.  You can come help me pick my colors.",happy
Ses02F_impro03,M025,228.14,233.2,"Oh, yes.  This is the whole [GARBAGE]",excited
Ses02F_impro03,F028,231.8858,240.3492,"It's so girly.  I don't even know how to like--It's so weird, but it'll be fun.  My mom will love to be like--she'll get so into it, I'm surprisee.",excited
Ses02F_impro03,F029,240.4223,244.0151,She'll be like--flowers and the--,happy
Ses02F_impro03,M026,244.0986,246.85,"It'll be good.  Wow, that's great.",happy
Ses02F_impro03,F030,246.65,250.5635,"Oh, thank you. [LAUGHTER]",happy
Ses02F_impro04,M000,5.1392,9.5052,"So, uh, so how's it been going?  I mean, you have any needs or anything?",neutral
Ses02F_impro04,F000,9.6322,19.042,I'm--every lead that I get ends up just being a dead end.  You know what I mean.  People are sick of me calling--,Frustration
Ses02F_impro04,M001,19.1897,25.48,"No.  You can't think that way.  I mean it's good--it's good that you're--that you're calling, you know. you can't",neutral
Ses02F_impro04,F001,24.67,28.9797,"Yeah, but it--I mean it's the same response you get over and over again.  Like--",Frustration
Ses02F_impro04,F002,29.0536,34.96,"Oh, we're not hiring at this time or thank you, we already have your information on file--We'll call you when we're ready.",Frustration
Ses02F_impro04,M002,34.85,39.72,"Yeah--I know what you mean.  I've gone through like similar stuff, but--  F: It's just--",xxx
Ses02F_impro04,F003,39.17,46.3474,"But, it's been so long, like--I mine as well just take a job at McDonald's.  Like, I don't--",Frustration
Ses02F_impro04,M003,45.8486,49.25,"No, come on.  Don't ",neutral
Ses02F_impro04,F004,48.7571,54.098,"I just--I can't do it anymore.  Like, it just takes it out of you--",Frustration
Ses02F_impro04,M004,52.9062,65.8663,"I know.  I know. It's hard, but you just--you gotta keep going.  I mean, you've been going at it for so long, you know.  Something is definitely going to come up.  I-I know it will, because you're a good worker--",neutral
Ses02F_impro04,F005,63.83,74.64,I just keep getting rejected.  I just keep getting rejected over and over and over again and it starts to make you feel like there must be something wrong with you that you can't get a job.,Frustration
Ses02F_impro04,M005,74.54,82.15,"No.  It's--I mean, it's competitive, you know.  That's-That's what it is.  that's what you gotta be is competitive.",neutral
Ses02F_impro04,F006,80.37,91.5702,"Yeah, but maybe--if just because it's competitive, like maybe I'm just not good enough.  Maybe the level is here and I'm here and there's just no way I'm ever gonna do that--",Frustration
Ses02F_impro04,M006,89.4093,97.07,"There...There are plenty of people out there with--with like, good jobs, you know, that are a lot...",neutral
Ses02F_impro04,M007,97.17,104,...dumber than you.  I mean they're a lot worse off than you.  You are much better off than like a lot of those people in there. I know,neutral
Ses02F_impro04,F007,102.47,111.8,"I didn't have like one of those starts, you know, like a family member who was already in the business or something you know that could like give me a helping hand.",Frustration
Ses02F_impro04,M008,111.55,116.4043,"I know.  It makes it harder.  I mean it's definitely who you know in a lot of cases, but--",neutral
Ses02F_impro04,F008,117.2799,129.1165,"It's just so Frustrationstrating.  Like, I just--I just don't wanna do it anymore.  You know?  I just don't wanna like hit the pavement every single day with my resumes and going out there all the time.  You know, it's just like--",Frustration
Ses02F_impro04,M009,129.3592,135.09,"But you gotta.  Otherwise, what is--what's your other option?",neutral
Ses02F_impro04,F009,132.9672,135.27,I feel so worthless.,sad
Ses02F_impro04,M010,135.85,145.057,"It's not worthless 'cause it's definitely gonna--it's definitely gonna pay off.  I know it.  I mean, I can--I've just--I've seen your work etiquette.  You know, you're a good worker and...",neutral
Ses02F_impro04,M011,145.067,151.05,... and there's no reason that--that something won't come up like really soon.  All right?  So you just gotta--,neutral
Ses02F_impro04,F010,150.38,156.5983,And what would make you say that?  There doesn't seem to be any indicators that anything's going to get better.,Frustration
Ses02F_impro04,M012,156.7354,174.3532,"Because I know you.  You know, and maybe once you get to know some more people, like talking to them and everything, they'll get to know you too and they'll realize they should've hired you three years ago.  You know? but  And- and they'll finally come around and believe me--it'll--you gotta-",neutral
Ses02F_impro04,F011,173.36,192.93,"It's just really hard.  I feel like their starting to get like a personal prejudice against me.  You know what I mean?  Like it's like suddenly it starts to feel like it's just you that they say no to and it's not that they're not taking applications and it's not that they're not hiring people, it's just you particularly they have some particular reason for just hating you.  You know?",Frustration
Ses02F_impro04,M013,192.84,205.99,"Well maybe yeah, but maybe you get to that point where it's like you bug 'em and then they just don't wanna hear from you anymore, but you keep bugging them and bugging them and then it's gonna annoy them so much that they're gonna be like all right fine. you know",neutral
Ses02F_impro04,F012,204.97,207.21,Or they'll never talk to me again.,Frustration
Ses02F_impro04,M014,207.1941,212.1841,"Or, well, no.  Okay. you -[GARBAGE]",Frustration
Ses02F_impro04,F013,212.279,229.8,"I-I just I think maybe I should try something else.  I mean, I-I don't know.  All growing up this is the only thing that I ever wanted to do and yet I can't.  I'm not physically able apparently.  I mean--",Frustration
Ses02F_impro04,M015,229.5,242.27,"That obviously that's not true though.  I mean, you've done this before.  You've done all the work like this before, you know, and and you've gotten people saying oh, you're so good and like you know--",neutral
Ses02F_impro04,F014,242.01,248.83,"I guess the money shouldn't matter to me, but--Somehow it does.  You know? It's not like I do it for the money, but",Frustration
Ses02F_impro04,M016,244.79,245.9,Right.,neutral
Ses02F_impro04,M017,245.97,248,"Well, you've gotta live.",neutral
Ses02F_impro04,F015,248.86,256.9182,"you have to--I mean, if you're hired by somebody, then you're not a professional, you're an amateur and that means that you're not good enough.",Frustration
Ses02F_impro04,M018,257.1676,266.49,"I mean, it's just, it's really--I don't know, yeah, it's about their opinions and it's about, I don't know, just getting yourself out there and--",neutral
Ses02F_impro04,F016,266.3,274.17,"I just wanna crawl in a hole, you know.  Like it just makes you not wanna even open your eyes in the morning.",sad
Ses02F_impro04,M019,271.69,277.0401,"Well, come on, come on.  Thinking about it like this is definitely not gonna help either though.",neutral
Ses02F_impro04,F017,276.09,286.51,I don't know how to get out of it.  I don't know how to dig myself out of it.  It's the same hole that I've been digging and digging and digging.  I can't--,xxx
Ses02F_impro04,M020,287.19,288.55,I don't know.,xxx
Ses02F_impro05,F000,4.1392,7.7911,"Hi, um, exciteduse me, I believe that the airline lost my baggage.",neutral
Ses02F_impro05,M000,8.3,12.93,"Um, okay, it didn't--didn't come out on the carrousel--",neutral
Ses02F_impro05,F001,11.43,18.72,"No, it didn't. um It didn't come out and I don't see it anywhere around here, so what can you do about that?",neutral
Ses02F_impro05,M001,18.77,27.35,"Okay.  Um, well, unfortunately yeah there was a some- some problems with the--",neutral
Ses02F_impro05,F002,26.75,29.37,Some problems?  What is that supposed to mean?,surprise
Ses02F_impro05,M002,29.42,35.95,"Uh, well some-some of the bags were--were lost on the way over here. uh-",neutral
Ses02F_impro05,F003,35.2,39.8027,How do you lose a suitcase?  A huge suitcase?,surprise
Ses02F_impro05,M003,39.82,47.17,"You know, I mean, there's a lot of things that go on under the plane and sometimes, you know, that kind of things happypen.",neutral
Ses02F_impro05,M004,47.18,54.43,"Uh, But, we are willing to reimburse you for the bag and and for the contents--",neutral
Ses02F_impro05,F004,52.65,54.11,How much?,neutral
Ses02F_impro05,M005,54.52,58.9138,"Um, we'd be willing to give you uh fifty dollars for--",neutral
Ses02F_impro05,F005,59.06,74.78,"Fifty dollars?  For my suitcase?  I mean, the suitcase itself was like a hundred and fifty dollar just for the suitcase, but all the things inside, all my clothes, all my personal belongings, the sentimental value, not to mention, which is more-more than all of that together.",surprise
Ses02F_impro05,M006,74.43,84.45,"Right.  Uh We realize, you know, that that it's a bad situation, but I'm sorry, there's nothing that we can really do.",neutral
Ses02F_impro05,F006,82.29,90.68,"That's all, that's all, that's all you're going to do is just give me fifty dollars and say go have fun on your vacation without any of your stuff?",anger
Ses02F_impro05,M007,90.77,97.63,"I think, um, maybe you can file a claim if you want and turn it in to our main office--",neutral
Ses02F_impro05,F007,95.42,101.5979,"Yes, yes, I would like to file a claim, but what are you gonna--I mean, is it just gonna show up magically out of nowhere?",Frustration
Ses02F_impro05,M008,101.6919,109.68,"Right.  No.  I mean they- they might--they might--if you-if you are argue the case more, maybe they'll reimburse you more, but, right now--",neutral
Ses02F_impro05,F008,109.53,115.69,"I need my stuff.  It's--I need my stuff.  I mean, uh...",xxx
Ses02F_impro05,F009,115.72,120.15,Haven't you ever lost baggage?  I mean isn't there anything else you do?,xxx
Ses02F_impro05,M009,118.1619,122.1723,"Yes, I know. I know-. It's It's Frustrationstrating.  Unfortunately though-- um",neutral
Ses02F_impro05,F010,121.61,124.57,"Because you don't seem to care very much, you know.",anger
Ses02F_impro05,M010,124.06,131.2021,"By checking your bags, you--you, you know- admit to the liability that's- that's at risk--",neutral
Ses02F_impro05,F011,130.42,132.35,I didn't sign anything.,Frustration
Ses02F_impro05,M011,132.543,140.2,"Right, well, by checking in your bags, you agreed to, you know, at the will of the--",neutral
Ses02F_impro05,F012,138.64,148.6,"I didn't agree.  [GARBAGE] I paid the airline to take care of things for me.  When you pay for something, there should be some sort of guarantee that it's gonna come through.",xxx
Ses02F_impro05,M012,147.74,164.39,"You paid for the flight and then your bags were checked at--it's a service that the airline provides for us.  So so, really, it's really the risk was taken and, I'm sorry, but there's really nothing else we can do.  So do you want--do you want the reimbursement?",neutral
Ses02F_impro05,F013,163.63,176.7571,"[BREATHING] Well, surprisee, yeah, I guess I'll go buy dinner and then be--have nothing for the rest of my entire vacation.  I'm supposed to be here for three weeks.  What am I gonna do without anything for three weeks?",Frustration
Ses02F_impro05,M013,176.48,180.5,"Well, there are-there are some shops here in- in the airport--",neutral
Ses02F_impro05,F014,179.54,182.65,But fifty dollars isn't going to get me anything.,Frustration
Ses02F_impro05,M014,182.6,189.65,"No, um, like I said you can file a claim and, uh, maybe get reimbursed for more-- you",neutral
Ses02F_impro05,F015,189.56,192.51,Isn't there anything else you can do?,Frustration
Ses02F_impro05,M015,189.66,191.54,probably even talk to--,neutral
Ses02F_impro05,F016,194.0678,206.9469,"I mean, is there somebody you can call?  Or the guy that put the stuff on the--on the plane.  I mean, are they--they must be really irresponsible to have just disappeared my baggage.  I mean, did it get stolen?",Frustration
Ses02F_impro05,M016,205.22,217.07,"Right, that--that gets taken care of-- That gets taken care of.  We get we do, you know, we investigate those and just make surprisee that um- they're not doing their own thing with them so--uh   F: He needs to look into that--",neutral
Ses02F_impro05,F017,217.09,224.4595,"Yeah, I'm surprisee you -- You're like, hmm, do you take baggage?  No.  Oh, okay, thanks.  Great.  I mean how--",Frustration
Ses02F_impro05,M017,217.08,220.45,but Unfortunately sometimes is--,neutral
Ses02F_impro05,M018,224.51,226.28,"Well, that's--that's what I'm saying--",neutral
Ses02F_impro05,F018,225.49,227.94,There needs to be better security here.,Frustration
Ses02F_impro05,M019,227.81,242.31,"Okay.  Well that that could be something that you put on on the claim--on on the complaint form if you want.  And provide us with your information while you're here and then, maybe, if it turns up, then we'll send it right over.",neutral
Ses02F_impro05,F019,241.32,247.38,It sounds like it's such a little like oh well no big deal whatever.  It's a big deal to me.,anger
Ses02F_impro05,M020,248.0522,265.9529,"All right, Miss, I-I know.  I realize this. But Like I said, there are several people that are in your same situation, so, um, it's not--it's not totally uncommon and I'm actually gonna have to ask you to move so I can help the next person.",neutral
Ses02F_impro05,F020,265.71,268.34,"Well, can I at least have my fifty dollars, please?",Frustration
Ses02F_impro05,M021,268.5221,274.21,"Yes, all right.  There you go, now you can file a claim over to the left--And they'll help you out.",neutral
Ses02F_impro05,F021,270.81,271.98,Thank you.,xxx
Ses02F_impro05,F022,274.01,276.5639,Thank you very much.,Frustration
Ses02F_impro06,M000,5.7967,8.0783,"Hey, a what's up?",neutral
Ses02F_impro06,F000,10.31,15.4,"Um, Johnny died yesterday.",sad
Ses02F_impro06,M001,15.7633,20.64,"Wow, that's horrible.",neutral
Ses02F_impro06,M002,20.77,23.33,I'm sorry to hear about that.,neutral
Ses02F_impro06,F001,21.15,23.86,"We knew that it was coming, but--",sad
Ses02F_impro06,M003,24.56,25.89,Yeah.,neutral
Ses02F_impro06,F002,25.52,32.26,"It seemed like he had a little bit longer.  Like just last week, he was doing was so well.",sad
Ses02F_impro06,M004,33.11,40.3,"I mean, you know, at least he's not in anymore pain now, right?",neutral
Ses02F_impro06,F003,41.73,43.37,Yeah.,sad
Ses02F_impro06,M005,43.34,50.1,"It's good, you know.  you know It hurts I know.  I know what it's like to lose someone like that.",neutral
Ses02F_impro06,F004,52.1888,54.6,I just don't want him to be gone.,sad
Ses02F_impro06,M006,55.58,57.9644,It's okay.,neutral
Ses02F_impro06,M007,59.12,68.5,"'Cause, you know, you've got all the times that you guys did spend together, you know and that's something good that you can look back on.",neutral
Ses02F_impro06,M008,70.82,76.17,I mean--I don't know.,neutral
Ses02F_impro06,F005,75.8818,78.68,And his whole family was there.,sad
Ses02F_impro06,F006,82.16,88.2252,"I mean, he was like really conscious right up until the end. you know",sad
Ses02F_impro06,M009,88.4296,99.1347,"Well, that's that's good, you know.  At least, I don't know.  I mean it's- it's better to go- to goout that way than...",neutral
Ses02F_impro06,M010,100.7536,107.0617,".than you know, in pain and like this gradual, this horrible process.  I mean--",neutral
Ses02F_impro06,F007,107.03,113.82,"He was so young, you know.  And all the stories he used to tell me about...",sad
Ses02F_impro06,F008,114.3099,122.5338,...the way he wanted to live and he was gonna go to Africa and he was gonna--,sad
Ses02F_impro06,M011,122.2578,130.86,"But look at the--he--look at the life he did get to lead.  I mean, for his age, he'd done so much and--",neutral
Ses02F_impro06,F009,130.67,132.78,Nobody's ever gonna forget him.,sad
Ses02F_impro06,M012,132.59,138.25,"Yeah, exactly.  He's made a big impact on a lot of people. and",neutral
Ses02F_impro06,M013,138.68,153.21,"And you'll always have that and--you should feel, you know, happypy for him that he got to do so much before--I mean, and even after he found out last year.  I mean--",neutral
Ses02F_impro06,F010,153.92,157.2495,He did a lot.  But--,sad
Ses02F_impro06,M014,158.59,160.82,"I know.  It doesn't bring him back, but--",neutral
Ses02F_impro06,M015,164.25,172.35,"But It's okay because now, you know, you'll just go on with your life and--",neutral
Ses02F_impro06,F011,172.77,174.93,I'm gonna forget him.,sad
Ses02F_impro06,M016,175.43,177.5861,"No, you'll never forget him.",neutral
Ses02F_impro06,F012,176.03,179.129,I won't be able to hear his voice or his--,sad
Ses02F_impro06,M017,179.23,187.37,I know. but you're not  I mean you're not going to forget him.  The pain will go away eventually and--or it will subside--,neutral
Ses02F_impro06,F013,185.34,191.3555,You start to lose like that image after a while.,sad
Ses02F_impro06,M018,196.5253,210.6666,"That will be, It'll be--it'll be better that way. I mean Time will tell.  Time heals, you know, and it's good.  It's okay.  I mean, it wasn't anybody's fault or anything like that so .",neutral
Ses02F_impro06,M019,212.8076,217.7894,"It's hard to lose someone that way, but he's he's better--he's better off now.",neutral
Ses02F_impro06,F014,218.2176,219.4604,Thanks.,sad
Ses02F_impro07,M000,6.7677,9.5033,"So, how's it going?",neutral
Ses02F_impro07,F000,9.1738,13.9432,"It's going really well.  Um, I received something in the mail today.",xxx
Ses02F_impro07,M001,13.9746,16.8885,"Oh, you got what?  Where?",excited
Ses02F_impro07,F001,17.275,19.55,I got into U.S.C.,excited
Ses02F_impro07,M002,19.04,20.87,"Oh, no way.",excited
Ses02F_impro07,F002,20.46,22.93,"Yeah, I'm so excitedited.  So I'm gonna say--",excited
Ses02F_impro07,M003,21.85,23.51,Are you gonna go? you gonna-,excited
Ses02F_impro07,F003,22.94,28.74,"Yeah, I think, I mean because where else would I gonna go?  Like the other places that I applied to I really didn't like that much anyway.",excited
Ses02F_impro07,F004,28.75,29.95,So--,excited
Ses02F_impro07,M004,28.17,29.59,"Wow, that's...",excited
Ses02F_impro07,M005,29.61,35.0773,"...that's first choice, huh? That's so awesome and now look you're gonna be--you're gonna be here. you know",excited
Ses02F_impro07,F005,29.97,31.0789,"Yeah, I know.",excited
Ses02F_impro07,F006,31.0983,33,Absolutely. I'm so excitedited.,excited
Ses02F_impro07,F007,34.45,40.6077,"I know.  I know. And we'll all get to hanger out.  And I'm--even though we'll be at like at different parts of the city, we can still, like...",excited
Ses02F_impro07,F008,40.63,48.35,"...hanger out and, like, have our different lives--And meet each other's friends and stuff.  So, I'm just so glad 'cause they have such a good school",excited
Ses02F_impro07,M006,40.69,43.58,"Yeah, no, definitely--It's gonna..",excited
Ses02F_impro07,M007,44.6,45.82,Yeah.,excited
Ses02F_impro07,F009,48.37,52.63,"and like-- The football team--And like all the-...you- what I mean, like...  M: Wow.",excited
Ses02F_impro07,M008,50.09,51.41,Yeah,excited
Ses02F_impro07,M009,51.47,52.61,Fight on.,excited
Ses02F_impro07,F010,52.63,57.8,"You can walk somewhere and be anywhere in the country and be like, oh, yeah, I am at U.S.C.",excited
Ses02F_impro07,F011,57.81,65.93,"And you know what, you know what I mean, like it's recognizable rather than just being like I went some random school. It's like people really know what you...",excited
Ses02F_impro07,M010,57.45,60.57,[LAUGHTER],excited
Ses02F_impro07,M011,63.143,64.9973,Wow. That's cool.,excited
Ses02F_impro07,F012,65.94,71.19,"...like, they feel like--I feel like it's going to be so like accomplished.  Do you know what I mean?",excited
Ses02F_impro07,F013,71.2,74.5,Like it has some prestige. so,excited
Ses02F_impro07,M012,71.3699,74.5199,Yeah. Hey. Prestigious school.,xxx
Ses02F_impro07,M013,74.5199,78.25,"So, what, do you have to send in your deposit now?  Or what you-?",xxx
Ses02F_impro07,F014,77.31,83.57,"Yeah, I mean there's all the money stuff and my mom's helping me with the financial aid and stuff.  But, it'll be fine--",excited
Ses02F_impro07,F015,83.58,87.53,"Like, now that I'm accepted, it's just, like, such a huge load off my mind.",excited
Ses02F_impro07,M014,82.88,84.21,That's great.,xxx
Ses02F_impro07,F016,87.54,89.98,I don't mind worrying about all the paperwork.  You know--,excited
Ses02F_impro07,M015,88.3886,89.52,Yeah.,xxx
Ses02F_impro07,M016,90.02,91.12,So...,neutral
Ses02F_impro07,F017,90,96.9445,"Because, I don't have to like make that decision anymore.  I don't have to try and decide, like, what the bad school I'm going to go to is. you know",excited
Ses02F_impro07,M017,95.59,101.15,"Right.  Right.  Right. Oh, man, then you're going to have to do orientation, I guess.",excited
Ses02F_impro07,F018,100.0166,111.3549,"I know. I know.  I think you go and you like stay for a couple of days and you meet people and--And they'll give you like a tour--And show you everything.  Oh, man, I'm just so--I'm so excitedited.  M: Oh boy. Right. Yeah. It'll be crazy.",excited
Ses02F_impro07,M018,108.7087,110.3028,That'll be awesome.,happy
Ses02F_impro07,M019,110.3312,112.55,"I mean because you went to the campus before, right?",happy
Ses02F_impro07,F019,111.95,121.29,"Yeah, oh totally.  It's a beautiful campus.  It's gonna be really nice.  Um, and everyone is friendly and like there's ivy on all the walls.  Oh, it's just so--it's so like collegiate.",excited
Ses02F_impro07,F020,121.3,123.8909,"You know what I mean?  Like, it's like exactly what I want.",excited
Ses02F_impro07,M020,123.1375,127.2904,So what're you--what're you gonna do there?  Have you decided?  Thought about it?,xxx
Ses02F_impro07,F021,125.8858,133.4,"Well, you know, I've thought about it but they have so many things that I might--Like try some things out first...",excited
Ses02F_impro07,M021,130.0139,132.6988,"I know.  I mean, it's good all around.",xxx
Ses02F_impro07,F022,133.42,144.7518,"...because also on the list of their, um, like G.E.'s or whatever, you have a lot of choices within every single one.  So you can, like, try things out and not just be like, oh, I have to take math, oh, I have to take this.  You know what I mean?",excited
Ses02F_impro07,F023,144.76,146.45,"So, um, so I don't know.",excited
Ses02F_impro07,M022,143.7874,145.6256,[LAUGHTER],xxx
Ses02F_impro07,F024,146.47,148.65,I mean I'm gonna take a bunch of stuff and see.,excited
Ses02F_impro07,M023,148.7694,150.1409,Oh man.,excited
Ses02F_impro07,F025,148.67,156.3102,"I- They have like--they just have so many like prestigious like this school is top ten and like the departments within it, you know what I mean.",excited
Ses02F_impro07,M024,156.3531,159.9725,I always see people walking around with like U.S.C stuff on--,xxx
Ses02F_impro07,F026,159.7568,165.88,"I know, I get to be one of those now--I'll like walk around and be like a U.S.C..  You know what I mean.",excited
Ses02F_impro07,M025,159.9725,160.88,You know is like.,xxx
Ses02F_impro07,M026,160.8997,162.21,I know.,xxx
Ses02F_impro07,M027,163.24,164.93,Ahh. Yeah. [GARBAGE],excited
Ses02F_impro07,M028,165.5326,173.6674,"You'll be like are you a fan or a student you know? Student. [LAUGHTER] Oh man, that's awesome.",excited
Ses02F_impro07,F027,166.96,168.26,And you'll be like...,excited
Ses02F_impro07,F028,168.29,172.3,"Student. I'm a student. Yes I am, Thank you very much.",excited
Ses02F_impro07,F029,172.53,173.6,[BREATHING],excited
Ses02F_impro07,M029,173.7,178.786,A U.S.C. graduate now. You're set.,excited
Ses02F_impro07,F030,173.8219,175.6762,I know.  I'm excitedited.,excited
Ses02F_impro07,F031,177.15,179.84,"Well, that'll take a while. [GARBAGE]",excited
Ses02F_impro07,M030,179.54,183.499,"I know, that's a ways down the road. That's cool.",xxx
Ses02F_impro07,F032,180.3892,182.3015,That's going to be a lot of work.,excited
Ses02F_impro07,F033,182.31,186.7475,"But, it'll be fine, I mean.  I'm so excitedited. It's going to be so fun.",excited
Ses02F_impro07,M031,185.0531,187.1315,In LA. Oh man.,xxx
Ses02F_impro07,F034,187.1942,193.4503,"I know, and I mean the area's not great, but like the school makes up for it. It'll be fine. It'll be good.",excited
Ses02F_impro07,M032,188.31,189.62,So much.,xxx
Ses02F_impro07,M033,190.01,192.45,"But it's LA, you know, everything.",xxx
Ses02F_impro07,M034,192.5002,195.3199,You're getting close to the beach.  I mean geez.,excited
Ses02F_impro07,F035,195.3825,199.0482,I know. I know. So fun.  I can't wait.,excited
Ses02F_impro07,M035,198.3914,203.6839,"Cool.  Well give me a call, you know when--You get in town. definitely Awesome.",xxx
Ses02F_impro07,F036,200.2705,202.51,I will. I will. Thank you.,excited
Ses02F_impro07,F037,202.57,204.21,Thanks.,excited
Ses02F_impro08,F000,5.072,9.3683,"Hi, my name is Shiloh, welcome to--Airline Six.  Hi, how may I help you?  M: All right.",neutral
Ses02F_impro08,M000,6.207,8.17,"Yeah, hello.",Frustration
Ses02F_impro08,M001,9.4065,17.6256,Ok.  I've- I've just been talking to this machine for the past half hour and I can't-can't get anything done.  I've been trying to book this vacation this entire time.,Frustration
Ses02F_impro08,F001,17.0726,18.7868,"All right, sir.",neutral
Ses02F_impro08,M002,17.6532,22.1184,"I know, I'm sorry.  It's-It's just that it's been a little Frustrationstrating because--",Frustration
Ses02F_impro08,F002,20.8328,25.5744,I completely understand.  Automated systems are very difficult sometimes.,neutral
Ses02F_impro08,M003,25.2703,26.3762,Okay.,neutral
Ses02F_impro08,F003,26.0444,29.5192,"Um, how may I help you.  You're trying to book a specific flight?",neutral
Ses02F_impro08,M004,29.1963,35.8594,"Well, yeah, I mean I heard there was like these package deals and that maybe I could get a like a hotel or something like that. and-",Frustration
Ses02F_impro08,F004,34.4217,41.707,"Oh, yeah, absolutely.  You know, and especially because you've been waiting so long and I know that, um, you've been having a difficult time.",neutral
Ses02F_impro08,F005,41.7208,49.8355,"I want to definitely give you our special package today, which um is usually only for valued customers who have a record of having previous,",neutral
Ses02F_impro08,F006,49.8493,56.3328,"um lots of purchases, but we're gonna go ahead and give that to you anyway. uh,  Just to make surprisee that you're happypy with your service here.",neutral
Ses02F_impro08,M005,55.8649,61.445,You- You can do that--You can do that now? I don't have to get like transferred through or anything like that.,neutral
Ses02F_impro08,F007,56.3466,57.4525,Is that all right?,neutral
Ses02F_impro08,F008,57.5493,62.4568,"I can do that right now for you. No, absolutely.  I can take care of you all the way through to the end.",neutral
Ses02F_impro08,F009,62.4706,66.7146,All I'm going to need is your credit card number but just give me one moment. So-,neutral
Ses02F_impro08,M006,62.443,64.3092,[BREATHING] that's good.,neutral
Ses02F_impro08,F010,66.7422,79.4747,"um, you're scheduling a flight as well--And you would like to, um, we have a highly discounted hotel rate that goes along with that so that everything is all in one deal.  You're taken care of by the time that you get there.  F: Uh huh. Yeah.",neutral
Ses02F_impro08,M007,78.2023,87.4005,"All right.  I want to make surprisee it's like a nice hotel--I mean-mean I'm gonna be paying a lot of money for this so I don't wanna-I don't wanna, you know, I don't wanna to be a waste of time.",neutral
Ses02F_impro08,F011,81.6722,84.0361,Absolutely. we we,neutral
Ses02F_impro08,F012,86.4414,99.3203,"Yes, I completely understand.  Actually, our-our airline only uses five star hotel and above.  excitedept we charge at a three star hotel rate because, as a corporation, we are able to get a deal from the hotels themselves.",neutral
Ses02F_impro08,F013,99.3367,107.9377,"So, you will absolutely be in a high rated great hotel and we can make surprisee that it's in a area of town that you like as well.",neutral
Ses02F_impro08,M008,107.6198,109.3063,Okay. So--,neutral
Ses02F_impro08,F014,108.8601,110.2602,Yeah.,neutral
Ses02F_impro08,M009,109.8178,116.1077,"Well, you know, we wanted to--we wanted to go to Maui and--That was a",neutral
Ses02F_impro08,F015,114.0341,115.5271,Okay.,neutral
Ses02F_impro08,M010,116.163,120.5591,"E29--you know, the kids wanna go to the beach and stuff and so--um",neutral
Ses02F_impro08,F016,118.9969,122.0827,Great.  How many seats?,neutral
Ses02F_impro08,M011,122.0458,123.6128,"Well, it's gonna be four of them.",neutral
Ses02F_impro08,F017,123.393,126.3472,Okay.  Great.  Four seats.  I'll book you for four seats.,neutral
Ses02F_impro08,M012,125.5349,127.8996,All right.  And can they like all get together?,neutral
Ses02F_impro08,F018,126.9596,130.7963,"Oh, yeah, absolutely.  Um- Would you like window seats or aisles?",neutral
Ses02F_impro08,M013,130.3879,134.9498,"Um- You know, window is nice. I guess",neutral
Ses02F_impro08,F019,133.8439,143.7972,"Okay, I can do um- a win- -two like a window and a aisle and a window and an aisle next to each other so that each of you can sit two by two. And switch around maybe?   M: Okay.  Okay.",neutral
Ses02F_impro08,M014,143.5207,146.8899,"All right, surprisee.  A yeah, that- that'd be good.",xxx
Ses02F_impro08,F020,146.3132,148.7047,Okay.  Great.  What time of the day would you like?,neutral
Ses02F_impro08,M015,148.3729,154.4831,"Uh, well, yeah, I think we were just--you know, whenever best available, I guess.  You know--",neutral
Ses02F_impro08,F021,153.6399,162.0139,All right.  Great.  Well we have a very open flight that leaves at nine a.m. and fortunately uh the time changere actually goes um backwards from that.,neutral
Ses02F_impro08,F022,162.0146,173.1274,"So, it's a five hour flight, but you'll arrive only at eleven a clock in the morning.  So that day, you can have plenty of time to get to your hotel--Rest up and then still have a nice afternoon your first afternoon in Maui.   M: Okay.",neutral
Ses02F_impro08,M016,171.9981,177.3618,"And, like, there's there's shuttles or something that I can get to the hotel.",neutral
Ses02F_impro08,F023,175.2053,185.2554,Absolutely.  That actually goes in on the same package with our hotel.  You just give me your address.  We'll come and pick up a time that allows you to get to your flight with plenty of time to spare.,neutral
Ses02F_impro08,F024,185.2692,190.5223,And a there will also be a shuttle waiting for you to take you to the appropriate hotel.,neutral
Ses02F_impro08,M017,188.8496,196.5496,"Okay.  Wow.  Sounds good then, I guess.  Thank you very much. It's a lot better than talking to a machine.",xxx
Ses02F_impro08,F025,193.5359,199.2729,Yeah--I completely understand.  It's a difficult process sometimes and we want to make traveling as easy as possible.,neutral
Ses02F_impro08,M018,199.107,202.0927,All right.  So we're confirmed then or do you--All right.,neutral
Ses02F_impro08,F026,200.4894,205.6457,Absolutely. Thank you so much for calling and we hope that you will come to us again.,neutral
Ses02F_impro08,M019,204.6773,205.9775,Okay.,neutral
Ses02F_impro08,F027,205.6872,207.1232,Thank you.,neutral
